frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
41,1.0,1.0,-46680.933333333334,445.03333333333336,-49092.620689655174,-1926.6666666666667,-47886.777011494254,-740.8166666666667,-1.0927974767973365,-0.014498809407313176
42,2.0,2.0,-46314.0,485.2758620689655,-48778.67857142857,-2064.7,-47546.33928571429,-789.7120689655171,-1.0850285369989938,-0.015455760230267485
43,3.0,3.0,1926.0689655172414,394.0740740740741,3364.896551724138,-1382.1379310344828,2645.4827586206898,-494.03192848020433,0.060371089138816475,-0.009668889881205681
44,4.0,4.0,99272.1,348.22222222222223,108222.5,-1359.7666666666667,103747.3,-505.77222222222224,2.367559371083232,-0.009898663709212687
45,5.0,5.0,209915.66666666666,321.03333333333336,227394.1,-1963.7333333333333,218654.88333333333,-821.35,4.989801354531098,-0.016074958410803405
46,6.0,6.0,277856.06666666665,399.2758620689655,300481.0,-1572.2333333333333,289168.5333333333,-586.4787356321839,6.598954102089667,-0.011478202086939698
47,7.0,7.0,319945.2068965517,397.18518518518516,345965.8275862069,-2220.2758620689656,332955.5172413793,-911.5453384418902,7.598192483068883,-0.01784020625192074
48,8.0,8.0,352954.26666666666,207.53333333333333,381455.73333333334,-2165.5,367205.0,-978.9833333333333,8.379780860404255,-0.019160061323678115
49,9.0,9.0,380903.06666666665,369.0689655172414,411581.4666666667,-2151.4333333333334,396242.26666666666,-891.182183908046,9.042424156252045,-0.01744167108147658
50,10.0,10.0,403843.9666666667,346.48275862068965,436256.9,-1269.3,420050.43333333335,-461.40862068965515,9.585737072347,-0.00903040651119787
51,11.0,11.0,423732.5517241379,377.48275862068965,457450.8275862069,-1614.1379310344828,440591.6896551724,-618.3275862068965,10.054497646343554,-0.012101528255345856
52,12.0,12.0,432653.6,213.56666666666666,467220.6,-1706.7666666666667,449937.1,-746.6,10.267764052683908,-0.014611997260005873
53,13.0,13.0,446219.0,400.0,481814.4666666667,-2122.766666666667,464016.73333333334,-861.3833333333334,10.589067526024895,-0.01685846625566755
54,14.0,14.0,461363.3103448276,328.8965517241379,498213.2413793103,-2408.862068965517,479788.275862069,-1039.9827586206898,10.948981117128913,-0.020353904660352085
55,15.0,15.0,475105.9,263.7586206896552,512937.3333333333,-1991.357142857143,494021.6166666667,-863.7992610837439,11.273792263093643,-0.016905749311747605
56,16.0,16.0,486217.73333333334,293.6666666666667,524977.6333333333,-2106.1666666666665,505597.68333333335,-906.2499999999999,11.537963235417267,-0.017736569135923277
57,17.0,17.0,496070.2068965517,303.17857142857144,535511.2413793104,-1269.0,515790.724137931,-482.9107142857143,11.770572944554363,-0.00945123229837977
58,18.0,18.0,499067.9666666667,346.2142857142857,538556.4137931034,-2298.0333333333333,518812.19022988505,-975.9095238095238,11.83952414001117,-0.01909990260905223
59,19.0,19.0,506245.6551724138,347.0,546265.0344827586,-2435.448275862069,526255.3448275862,-1044.2241379310344,12.009380227043879,-0.020436914334690956
60,20.0,20.0,514958.06666666665,356.77777777777777,555791.6,-1860.0333333333333,535374.8333333333,-751.6277777777777,12.217490996878539,-0.014710397842798272
61,19.0,19.0,417113.9666666667,381.48275862068965,449597.86666666664,-1980.6,433355.9166666666,-799.5586206896551,9.889374099552768,-0.01564847090105989
62,18.0,18.0,164496.62962962964,348.2758620689655,169456.26666666666,-1527.0666666666666,166976.44814814813,-589.3954022988505,3.810476557590815,-0.011535285297951864
63,17.0,17.0,41551.03448275862,376.39285714285717,45547.34482758621,-1547.7857142857142,43549.18965517242,-585.6964285714286,0.9938118107284182,-0.011462891252988132
64,16.0,16.0,-4971.111111111111,377.53333333333336,-8393.733333333334,-1780.8,-6682.422222222222,-701.6333333333333,-0.152495837036309,-0.013731937241086864
65,15.0,15.0,-33440.25925925926,323.8666666666667,-35434.3,-1723.0333333333333,-34437.27962962963,-699.5833333333333,-0.7858739851711161,-0.01369181589848974
66,14.0,14.0,-45185.5,342.44444444444446,-47701.933333333334,-1209.1666666666667,-46443.71666666667,-433.36111111111114,-1.0598662001044958,-0.008481477857150624
67,13.0,13.0,-46647.44827586207,391.0,-49139.24137931035,-1844.2666666666667,-47893.34482758621,-726.6333333333333,-1.0929473572716821,-0.014221221906905437
68,12.0,12.0,-46537.793103448275,353.2413793103448,-49166.17857142857,-1446.8275862068965,-47851.98583743842,-546.7931034482758,-1.092003526784499,-0.010701499235703607
69,11.0,11.0,-46579.26666666667,365.43333333333334,-49136.3,-1965.0333333333333,-47857.78333333334,-799.8,-1.0921358282105103,-0.015653195028867795
70,10.0,10.0,-46624.666666666664,266.25,-49117.25,-1718.8275862068965,-47870.95833333333,-726.2887931034483,-1.0924364875502135,-0.014214478776855822
71,9.0,9.0,-46629.25925925926,310.53333333333336,-49042.36666666667,-1873.7,-47835.81296296297,-781.5833333333334,-1.091634454620484,-0.015296669602374663
72,8.0,8.0,-46529.11111111111,340.4,-49144.793103448275,-1828.344827586207,-47836.95210727969,-743.9724137931034,-1.0916604503987073,-0.014560571754439837
73,7.0,7.0,-46531.32142857143,346.13793103448273,-49014.58620689655,-1934.9310344827586,-47772.953817733985,-794.3965517241379,-1.0901999810645921,-0.015547442053510871
74,6.0,6.0,-46591.10344827586,265.7857142857143,-49011.730769230766,-1612.103448275862,-47801.41710875332,-673.1588669950739,-1.090849525981758,-0.013174652451219767
75,5.0,5.0,-46506.65517241379,305.25,-49054.333333333336,-1645.1333333333334,-47780.49425287356,-669.9416666666667,-1.0903720571367093,-0.01311168737971752
76,4.0,4.0,-46561.88,318.1666666666667,-49007.333333333336,-2126.1724137931033,-47784.60666666667,-904.0028735632183,-1.0904659042422593,-0.017692589755616366
77,3.0,3.0,-46501.67857142857,277.1111111111111,-49039.03448275862,-1889.551724137931,-47770.356527093594,-806.2203065134099,-1.0901407097409521,-0.01577884932994246
78,2.0,2.0,-46522.692307692305,398.2758620689655,-49015.28571428572,-2011.2,-47768.98901098901,-806.4620689655172,-1.090109502417306,-0.01578358095636593
79,1.0,1.0,-46598.47826086957,381.0740740740741,-49038.41379310345,-2319.2758620689656,-47818.44602698651,-969.1008939974457,-1.0912381334437586,-0.01896664828256083
80,0.0,0.0,-46288.37037037037,415.3658536585366,-49065.275,-2031.3483146067415,-47676.82268518519,-807.9912304741024,-1.088006226010545,-0.01581350876747436
