frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
39,0.26,0.26,-0.9914971095631026,-58.37931034482759,-0.9694863221884499,-970.2,-0.9804917158757762,-514.2896551724139,-0.9804917158757762,-0.010065361682599352
40,0.0,0.0,-0.9915528229210847,-39.06666666666667,-0.9704566869300911,-1059.642857142857,-0.9810047549255879,-549.3547619047619,-0.9810047549255879,-0.01075163444377653
41,1.24,1.24,-0.9901288272628307,3.6,-0.9678557919621749,-1514.8,-0.9789923096125028,-755.6,-0.9789923096125028,-0.014788139739700558
42,2.5,2.5,-0.9783918798479363,76.72413793103448,-0.9639206219312603,-1057.7931034482758,-0.9711562508895983,-490.5344827586207,-0.9711562508895983,-0.009600440018761536
43,3.74,3.74,0.7084119768124468,-58.6,0.7479787234042553,-1466.1333333333334,0.7281953501083511,-762.3666666666667,0.7281953501083511,-0.014920572789248784
44,5.0,5.0,3.8415348427615195,60.766666666666666,3.8901886524822697,-1083.1,3.865861747621895,-511.16666666666663,3.865861747621895,-0.01000424046710376
45,6.24,6.24,7.023694906676865,57.55555555555556,7.088502567865004,-1237.5,7.0560987372709345,-589.9722222222222,7.0560987372709345,-0.011546574463689641
46,7.5,7.5,8.16974454353753,-85.2,8.234409929078014,-1875.4,8.202077236307773,-980.3000000000001,8.202077236307773,-0.019185830316077894
47,8.74,8.74,8.92747454092009,70.73333333333333,8.995024822695036,-1127.6666666666667,8.961249681807562,-528.4666666666667,8.961249681807562,-0.010342825455850213
48,10.0,10.0,9.629763377893758,-122.25,9.642021276595745,-904.3103448275862,9.63589232724475,-513.280172413793,9.63589232724475,-0.010045604705231295
49,11.24,11.24,10.146715378075168,-110.75862068965517,10.22864255319149,-1525.1333333333334,10.187678965633328,-817.9459770114943,10.187678965633328,-0.016008336960788613
50,12.5,12.5,10.720378638479387,-63.892857142857146,10.793260283687943,-1307.1666666666667,10.756819461083666,-685.5297619047619,10.756819461083666,-0.0134167680184903
51,13.74,13.74,11.213808347693288,-220.27586206896552,11.28785744680851,-1511.1333333333334,11.250832897250898,-865.7045977011495,11.250832897250898,-0.016943039391352374
52,15.0,15.0,11.67129299968921,128.06896551724137,11.751506969919294,-1427.75,11.711399984804252,-649.8405172413793,11.711399984804252,-0.012718280012552683
53,16.24,16.24,12.081153301459441,-198.86206896551724,12.161774468085106,-1542.1666666666667,12.121463884772274,-870.514367816092,12.121463884772274,-0.017037173261886526
54,17.5,17.5,12.41204222656477,-257.51724137931035,12.497711665443873,-1399.4137931034484,12.454876946004322,-828.4655172413793,12.454876946004322,-0.016214218949826387
55,18.74,18.74,12.735660348610281,-14.5,12.81633829787234,-1459.3333333333333,12.775999323241312,-736.9166666666666,12.775999323241312,-0.014422480999445477
56,20.0,20.0,13.043715033286839,-48.03333333333333,13.131016874541452,-1248.0666666666666,13.087365953914144,-648.05,13.087365953914144,-0.012683237107349055
57,21.24,21.24,13.31310349338646,-40.035714285714285,13.399450476889216,-1499.6206896551723,13.35627698513784,-769.8282019704433,13.35627698513784,-0.015066605381552857
58,22.5,22.5,13.60958519684433,-96.76666666666667,13.699607092198582,-1451.5666666666666,13.654596144521456,-774.1666666666666,13.654596144521456,-0.01515151515151515
59,23.74,23.74,13.876102714032228,-76.03448275862068,13.97215407190022,-1552.8666666666666,13.924128392966225,-814.4505747126436,13.924128392966225,-0.01593992709096083
60,25.0,25.0,14.100415867416208,-88.18518518518519,14.191111518708732,-1440.5862068965516,14.14576369306247,-764.3856960408684,14.14576369306247,-0.014960087993754152
61,23.76,23.76,10.342058287700132,54.833333333333336,10.388667375886524,-1004.5555555555555,10.365362831793327,-474.8611111111111,10.365362831793327,-0.009293690402409455
62,22.5,22.5,2.0377370262802876,-84.3103448275862,2.066802836879433,-1451.5666666666666,2.0522699315798603,-767.9385057471264,2.0522699315798603,-0.01502962140614789
63,21.26,21.26,0.06413457368521702,-104.72413793103448,0.08936879432624113,-975.5666666666667,0.07675168400572907,-540.1454022988506,0.07675168400572907,-0.010571394506289277
64,20.0,20.0,-0.6640103715499138,7.925925925925926,-0.6395201760821717,-1739.6896551724137,-0.6517652738160428,-865.8818646232439,-0.6517652738160428,-0.01694650875082188
65,18.76,18.76,-0.9716149951171201,35.233333333333334,-0.9481093176815848,-1267.6,-0.9598621563993525,-616.1833333333333,-0.9598621563993525,-0.01205956225331898
66,17.5,17.5,-0.9984719813118327,-58.57692307692308,-0.9747919621749408,-1666.9,-0.9866319717433867,-862.7384615384616,-0.9866319717433867,-0.016884987993707048
67,16.26,16.26,-0.994534589249697,-31.93103448275862,-0.9706515040352165,-1890.4333333333334,-0.9825930466424567,-961.182183908046,-0.9825930466424567,-0.01881166814576859
68,15.0,15.0,-0.9926255411357908,11.857142857142858,-0.9693495440729484,-1511.5862068965516,-0.9809875426043696,-749.8645320197044,-0.9809875426043696,-0.014675888678338475
69,13.76,13.76,-0.9925193080379435,-28.724137931034484,-0.9688745414526779,-1682.107142857143,-0.9806969247453108,-855.4156403940887,-0.9806969247453108,-0.0167416702298481
70,12.5,12.5,-0.9915318281133028,-17.551724137931036,-0.9696822695035461,-1366.8666666666666,-0.9806070488084244,-692.2091954022987,-0.9806070488084244,-0.013547493793958289
71,11.26,11.26,-0.9903624107997214,-60.17857142857143,-0.9672879939209728,-1003.9655172413793,-0.9788252023603471,-532.0720443349753,-0.9788252023603471,-0.01041338769615374
72,10.0,10.0,-0.9926263280476268,-9.851851851851851,-0.9681100513573,-1061.3,-0.9803681897024634,-535.575925925926,-0.9803681897024634,-0.010481963517485584
73,8.76,8.76,-0.9933389029454335,-62.6551724137931,-0.9684358033749083,-938.6296296296297,-0.980887353160171,-500.6424010217114,-0.980887353160171,-0.009798265995140647
74,7.5,7.5,-0.9941805091893795,-42.6551724137931,-0.9695999999999999,-1464.6333333333334,-0.9818902545946897,-753.6442528735632,-0.9818902545946897,-0.014749863056533188
75,6.26,6.26,-0.9951814307788112,0.25,-0.971406456346295,-1589.2068965517242,-0.9832939435625531,-794.4784482758621,-0.9832939435625531,-0.015549044882588552
76,5.0,5.0,-0.998643786648806,-15.25925925925926,-0.9734382978723404,-1648.2,-0.9860410422605732,-831.7296296296297,-0.9860410422605732,-0.01627810215538956
77,3.76,3.76,-0.9985008872066048,-0.7333333333333333,-0.9747992907801418,-1684.7333333333333,-0.9866500889933734,-842.7333333333333,-0.9866500889933734,-0.01649345989496689
78,2.5,2.5,-0.9964404897162595,-67.63333333333334,-0.9736572948328267,-1490.1538461538462,-0.9850488922745431,-778.8935897435898,-0.9850488922745431,-0.015244027590636849
79,1.26,1.26,-0.9970817937176396,14.275862068965518,-0.9736749816581072,-834.6206896551724,-0.9853783876878734,-410.1724137931035,-0.9853783876878734,-0.008027642896430248
80,0.0,0.0,-0.9917700947690608,-0.6875,-0.9721443262411348,-1081.9512195121952,-0.9819572105050978,-541.3193597560976,-0.9819572105050978,-0.01059437048157545
