frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
40,0.0,0.0,-16921.321428571428,-31.185185185185187,-17081.464285714286,-628.6551724137931,-17001.392857142855,-329.9201787994892,-0.3879793207186702,-0.0064569953772284795
41,1.0,1.0,-16926.076923076922,-65.0,-17063.433333333334,-327.13793103448273,-16994.755128205128,-196.06896551724137,-0.387827844802196,-0.003837341530819872
42,2.0,2.0,-16763.321428571428,24.0,-16963.533333333333,-487.2,-16863.42738095238,-231.6,-0.3848308874000131,-0.004532733144143262
43,3.0,3.0,-4246.7037037037035,64.23076923076923,-2138.6666666666665,-564.7931034482758,-3192.685185185185,-250.2811671087533,-0.07285849105570738,-0.004898349488379554
44,4.0,4.0,54696.724137931036,-0.48148148148148145,60286.793103448275,-866.2142857142857,57491.75862068965,-433.3478835978836,1.3119874144432577,-0.008481218976375058
45,5.0,5.0,118420.16666666667,62.89655172413793,128824.2,-400.1333333333333,123622.18333333333,-168.6183908045977,2.821113018118088,-0.003300095719827727
46,6.0,6.0,172125.23333333334,60.58620689655172,186537.3,-1009.2333333333333,179331.26666666666,-474.3235632183908,4.092418992348646,-0.00928316984476741
47,7.0,7.0,202447.3103448276,-5.111111111111111,219224.5172413793,-476.2068965517241,210835.91379310345,-240.6590038314176,4.811369003933197,-0.004710030410635436
48,8.0,8.0,220859.83333333334,12.620689655172415,239228.13333333333,-673.4666666666667,230043.98333333334,-330.4229885057471,5.249705664650051,-0.00646683606039235
49,9.0,9.0,239939.4,31.766666666666666,259589.06666666668,-268.73333333333335,249764.23333333334,-118.48333333333335,5.699730510478368,-0.002318883126202825
50,10.0,10.0,254641.24137931035,28.0,275554.5172413793,-611.2758620689655,265097.8793103448,-291.63793103448273,6.049651108178223,-0.00570775870504908
51,11.0,11.0,269227.36666666664,39.793103448275865,291167.0,-392.4,280197.18333333335,-176.30344827586205,6.394223918617254,-0.0034505029508926912
52,12.0,12.0,283690.9666666667,54.233333333333334,306875.23333333334,-1166.2727272727273,295283.1,-556.019696969697,6.73849122365119,-0.010882076464814502
53,13.0,13.0,292947.0333333333,23.035714285714285,316655.8,-564.2333333333333,304801.4166666666,-270.5988095238095,6.955703428895127,-0.0052959939235504355
54,14.0,14.0,295694.1379310345,68.75,319621.275862069,-758.6551724137931,307657.70689655177,-344.95258620689657,7.020885237966766,-0.006751200434619758
55,15.0,15.0,303065.4,49.06896551724138,327705.36666666664,-757.6,315385.3833333333,-354.2655172413793,7.197234239479107,-0.006933467408579691
56,16.0,16.0,318233.13333333336,-18.0,344032.86666666664,-236.73333333333332,331133.0,-127.36666666666666,7.556601831805781,-0.0024927422774570244
57,17.0,17.0,326740.35714285716,48.333333333333336,353313.5517241379,-454.9655172413793,340026.9544334975,-203.316091954023,7.7595658141457005,-0.003979177844290498
58,18.0,18.0,332854.6,55.964285714285715,359767.93333333335,-488.56666666666666,346311.26666666666,-216.30119047619047,7.902976604773048,-0.004233314227932096
59,19.0,19.0,341482.43333333335,-22.103448275862068,369140.43333333335,-424.1666666666667,355311.43333333335,-223.1350574712644,8.108364397351531,-0.004367062481089429
60,20.0,20.0,350951.724137931,18.17241379310345,379191.6206896552,-570.5,365071.6724137931,-276.16379310344826,8.33109737930822,-0.0054049083687924115
61,19.0,19.0,276773.8,4.033333333333333,298884.9,-276.3333333333333,287829.35,-136.14999999999998,6.568393344841701,-0.0026646442900479495
62,18.0,18.0,89815.5,34.733333333333334,97722.83333333333,-593.6,93769.16666666666,-279.43333333333334,2.1398539456962453,-0.0054688978047428
63,17.0,17.0,25168.206896551725,14.344827586206897,28220.206896551725,-682.3103448275862,26694.206896551725,-333.98275862068965,0.6091736333530191,-0.006536505697635574
64,16.0,16.0,-777.4,-9.433333333333334,264.0,-510.96666666666664,-256.7,-260.2,-0.005858007780029607,-0.00509247480183971
65,15.0,15.0,-13712.733333333334,47.827586206896555,-13496.1,-526.5,-13604.416666666668,-239.33620689655172,-0.31045881837202105,-0.0046841414403865685
66,14.0,14.0,-16899.896551724138,16.5,-16987.785714285714,-593.3448275862069,-16943.841133004928,-288.42241379310343,-0.3866659648645444,-0.005644826573893795
67,13.0,13.0,-16942.966666666667,41.48275862068966,-16931.758620689656,-682.5333333333333,-16937.362643678163,-320.5252873563218,-0.3865181228665739,-0.006273124324421603
68,12.0,12.0,-16831.25,5.9,-16948.5,-725.7666666666667,-16889.875,-359.93333333333334,-0.38543443378935555,-0.0070443944286786055
69,11.0,11.0,-16906.814814814814,100.82758620689656,-16928.933333333334,-536.5333333333333,-16917.874074074076,-217.85287356321837,-0.3860733850700706,-0.004263682817559808
70,10.0,10.0,-16932.25,15.75,-16982.30769230769,-680.5555555555555,-16957.278846153844,-332.40277777777777,-0.3869726194347515,-0.006505583281686618
71,9.0,9.0,-16849.0,62.464285714285715,-16983.85714285714,-587.6,-16916.428571428572,-262.5678571428572,-0.3860403980589938,-0.00513881704947367
72,8.0,8.0,-16850.758620689656,38.48275862068966,-16998.5,-726.1,-16924.629310344826,-343.8086206896552,-0.38622754255596853,-0.0067288114431873014
73,7.0,7.0,-16907.25925925926,25.11111111111111,-16973.3,-578.0666666666667,-16940.27962962963,-276.4777777777778,-0.38658468977891486,-0.005411053484250471
74,6.0,6.0,-16864.068965517243,4.310344827586207,-16968.566666666666,-845.2666666666667,-16916.317816091956,-420.47816091954024,-0.38603787057312094,-0.00822934065798102
75,5.0,5.0,-16863.266666666666,39.535714285714285,-16967.178571428572,-977.4666666666667,-16915.22261904762,-468.9654761904762,-0.3860128776911327,-0.009178304651932208
76,4.0,4.0,-16847.19230769231,3.607142857142857,-16936.0,-685.5172413793103,-16891.596153846156,-340.95504926108373,-0.3854737112830112,-0.006672963093474581
77,3.0,3.0,-16869.724137931036,22.733333333333334,-16892.37037037037,-1081.2333333333333,-16881.047254150704,-529.25,-0.3852329807162535,-0.010358156375379195
78,2.0,2.0,-16860.91304347826,27.857142857142858,-16912.821428571428,-858.6896551724138,-16886.867236024846,-415.4162561576355,-0.38536579528227743,-0.00813027216278766
79,1.0,1.0,-16834.25,22.5,-16921.966666666667,-557.4,-16878.108333333334,-267.45,-0.38516591324055016,-0.005234367354927097
80,0.0,0.0,-16582.080459770114,78.07142857142857,-16942.928571428572,-480.4943820224719,-16762.504515599343,-201.21147672552166,-0.38252778287947947,-0.00393798760594034
