frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
401,1.26,1.26,-762.0,30178.068965517243,1842.9310344827586,26841.933333333334,540.4655172413793,28510.00114942529,0.012333662660061261,0.5579802553953477
402,1.2,1.2,-914.6071428571429,23006.620689655174,1355.7931034482758,19947.96551724138,220.59298029556646,21477.293103448275,0.005034029586253784,0.4203404071523295
403,1.12,1.12,-1787.7,16013.4,821.1333333333333,13048.733333333334,-483.28333333333336,14531.066666666666,-0.011028739877776817,0.28439312391949634
404,1.06,1.06,-2297.233333333333,11137.366666666667,487.85714285714283,8451.0,-904.6880952380951,9794.183333333334,-0.020645383328418105,0.19168574876863362
405,1.0,1.0,-2143.0,9373.333333333334,503.0,6802.833333333333,-820.0,8088.083333333334,-0.01871276345782734,0.15829500603451088
406,0.92,0.92,-2619.3793103448274,7325.206896551724,203.55172413793105,4849.758620689655,-1207.9137931034481,6087.482758620689,-0.027565128155843683,0.11914047868912202
407,0.86,0.86,-2993.366666666667,5673.666666666667,27.066666666666666,3289.133333333333,-1483.15,4481.4,-0.033846140393264175,0.08770721205597416
408,0.8,0.8,-3236.0333333333333,4522.0,-78.89655172413794,2244.2758620689656,-1657.4649425287357,3383.137931034483,-0.03782408464534344,0.06621270048017384
409,0.72,0.72,-3348.0,2931.793103448276,-431.11538461538464,619.3793103448276,-1889.5576923076924,1775.5862068965516,-0.043120544068380416,0.03475068415493789
410,0.66,0.66,-3549.766666666667,1619.9,-588.8,-592.1333333333333,-2069.2833333333333,513.8833333333334,-0.04722196285840384,0.01005740940078938
411,0.6,0.6,-3798.1666666666665,546.7142857142857,-633.3103448275862,-1646.7857142857142,-2215.7385057471265,-550.0357142857142,-0.05056413480786071,-0.010764961626102637
412,0.52,0.52,-3735.4,-1160.4,-828.8275862068965,-3304.4827586206898,-2282.113793103448,-2232.441379310345,-0.0520788482855975,-0.04369197336941667
413,0.46,0.46,-4032.0714285714284,-2871.0,-1015.0357142857143,-4833.482758620689,-2523.5535714285716,-3852.2413793103447,-0.05758861104304665,-0.07539370543713367
414,0.4,0.4,-4165.620689655172,-4469.0,-1306.2,-6333.137931034483,-2735.910344827586,-5401.068965517241,-0.06243468673729445,-0.10570640895424681
415,0.32,0.32,-4749.566666666667,-6982.3,-1872.448275862069,-8572.066666666668,-3311.0074712643677,-7777.183333333334,-0.07555865806935265,-0.1522102619303911
416,0.26,0.26,-5405.666666666667,-9494.766666666666,-2487.535714285714,-10729.166666666666,-3946.601190476191,-10111.966666666667,-0.09006318846312286,-0.1979052092507421
417,0.2,0.2,-6149.931034482759,-11715.241379310344,-3221.1481481481483,-13300.48275862069,-4685.539591315453,-12507.862068965518,-0.10692609029825739,-0.24479620450074407
418,0.12,0.12,-7222.766666666666,-14907.827586206897,-4219.3,-16175.633333333333,-5721.033333333333,-15541.730459770115,-0.13055651646464894,-0.3041732157700385
419,0.06,0.06,-7734.6551724137935,-18898.866666666665,-5112.5,-20121.233333333334,-6423.577586206897,-19510.05,-0.1465888877118185,-0.3818387317741462
420,0.0,0.0,-7237.430232558139,-19024.30681818182,-4811.595505617977,-19890.786516853932,-6024.512869088058,-19457.546667517876,-0.13748205398522143,-0.3808111687546311
