frame,axis_0_2,axis_1_3,tenzo_0,tenzo_1,tenzo_2,tenzo_3,mean_tenzo_0_2,mean_tenzo_1_3,correct_force_X(N),correct_force_Y(N)
179,0.06,0.06,-1760.344827586207,-84.41379310344827,-897.1379310344828,-1097.8,-1328.7413793103449,-591.1068965517242,-0.030322467228855756,-0.011568781613694573
180,0.0,0.0,-1929.2413793103449,31.133333333333333,-904.3448275862069,-1208.7,-1416.7931034482758,-588.7833333333333,-0.03233184660183986,-0.011523306259581824
181,0.08,0.08,-1952.9310344827586,-15.214285714285714,-769.96,-492.86206896551727,-1361.4455172413793,-254.0381773399015,-0.03106879015226503,-0.004971879388196526
182,0.14,0.14,-1575.0,130.0,-390.9310344827586,-381.3,-982.9655172413793,-125.65,-0.02243170879431565,-0.0024591447304041494
183,0.2,0.2,-1499.5666666666666,418.53333333333336,-192.85714285714286,-402.73333333333335,-846.2119047619047,7.900000000000006,-0.019310930742691513,0.00015461395439866926
184,0.28,0.28,-1336.6785714285713,479.7241379310345,58.8,172.36666666666667,-638.9392857142857,326.0454022988506,-0.014580877704249496,0.006381160628219015
185,0.34,0.34,-1148.3793103448277,510.7142857142857,167.10344827586206,-30.275862068965516,-490.6379310344828,240.2192118226601,-0.011196575057178146,0.004701423071194052
186,0.4,0.4,-1200.9310344827586,621.6896551724138,310.53333333333336,229.77777777777777,-445.19885057471265,425.7337164750958,-0.01015963510061124,0.008332199167728658
187,0.48,0.48,-889.8275862068965,762.2142857142857,397.03846153846155,464.13793103448273,-246.39456233421748,613.1761083743842,-0.005622833124701348,0.012000706690955753
188,0.54,0.54,-999.1,849.5862068965517,409.73333333333335,-124.13333333333334,-294.68333333333334,362.7264367816092,-0.006724804282476528,0.00709905933617006
189,0.6,0.6,-840.9333333333333,760.6333333333333,451.0,137.82758620689654,-194.96666666666664,449.2304597701149,-0.004449225750602931,0.008792063015365788
190,0.68,0.68,-854.1428571428571,817.3846153846154,507.51724137931035,-104.51724137931035,-173.31280788177338,356.4336870026525,-0.003955075095248169,0.006975901497262991
191,0.74,0.74,-756.5806451612904,892.1,627.1935483870968,-316.4,-64.69354838709677,287.85,-0.0014763354490429869,0.005633623642235052
192,0.8,0.8,-553.5357142857143,1010.6071428571429,676.7692307692307,68.42857142857143,61.61675824175819,539.5178571428571,0.0014061217341660417,0.010559112577411824
193,0.88,0.88,-774.0666666666667,1091.1666666666667,667.0689655172414,136.36666666666667,-53.49885057471266,613.7666666666667,-0.0012208674830124979,0.012012264735623186
194,0.94,0.94,-630.2758620689655,1108.2333333333333,712.6206896551724,-149.56666666666666,41.17241379310349,479.33333333333337,0.0009395727320708943,0.009381217992628112
195,1.0,1.0,-644.6923076923077,1188.857142857143,835.1,422.8,95.20384615384614,805.8285714285714,0.002172593967502815,0.015771182531139474
196,1.08,1.08,-681.9629629629629,1255.7241379310344,993.24,448.82758620689657,155.63851851851854,852.2758620689655,0.0035517399780045336,0.01668022041430601
197,1.14,1.14,-483.5,1292.9,1173.8666666666666,179.53333333333333,345.1833333333333,736.2166666666667,0.007877236666159797,0.014408781028802558
198,1.2,1.2,-495.8666666666667,1443.3666666666666,1388.655172413793,769.1,446.3942528735632,1106.2333333333333,0.010186914710922623,0.021650520272694655
199,1.28,1.28,79.06896551724138,1676.6,1845.6333333333334,1154.7666666666667,962.3511494252874,1415.6833333333334,0.021961279783614215,0.027706885866196955
200,1.34,1.34,745.7333333333333,2254.3793103448274,2789.866666666667,1344.2413793103449,1767.8000000000002,1799.310344827586,0.0403419795618868,0.03521499843091469
201,1.4,1.4,2238.0344827586205,2906.0344827586205,4281.6551724137935,2475.9655172413795,3259.844827586207,2691.0,0.07439110386322273,0.05266660142871123
202,1.48,1.48,4792.1,4406.517241379311,6960.1,3822.0666666666666,5876.1,4114.291954022989,0.1340952065299259,0.0805223985521673
203,1.54,1.54,10016.3,8091.0,13008.307692307691,7270.733333333334,11512.303846153845,7680.866666666667,0.26271587649721073,0.15032521120788075
204,1.6,1.6,17923.896551724138,14169.172413793103,20823.862068965518,13495.724137931034,19373.879310344826,13832.448275862069,0.4421205131646071,0.2707201932843149
205,1.68,1.68,31434.733333333334,26263.033333333333,35412.96666666667,26147.6,33423.85,26205.316666666666,0.7627470718291491,0.5128743843167954
206,1.74,1.74,53659.724137931036,48169.44827586207,58820.379310344826,48041.44827586207,56240.05172413793,48105.44827586207,1.2834229082558142,0.9414903273483134
207,1.8,1.8,74015.03703703704,70492.66666666667,81215.03333333334,70402.16666666667,77615.03518518519,70447.41666666667,1.7712095051113619,1.3787536288612716
208,1.88,1.88,100231.5172413793,98464.4827586207,108559.86206896552,98511.3448275862,104395.6896551724,98487.91379310345,2.3823559104073095,1.9275450394970828
209,1.94,1.94,133007.6,133731.93103448275,143153.43333333332,133665.1,138080.51666666666,133698.51551724138,3.151058593314535,2.616665339411711
210,2.0,2.0,159141.72,162517.89655172414,171148.64285714287,162048.06896551725,165145.18142857144,162282.9827586207,3.768686239357119,3.1761029994837204
211,1.92,1.92,157924.62068965516,164126.5172413793,169372.8620689655,161071.06896551725,163648.74137931032,162598.7931034483,3.7345368141490183,3.182283845844961
212,1.86,1.86,90831.33333333333,88838.3,98182.33333333333,88216.93333333333,94506.83333333333,88527.61666666667,2.1566878259938767,1.7326082134585903
213,1.8,1.8,51039.10344827586,47545.793103448275,55791.275862068964,47638.03448275862,53415.18965517241,47591.91379310345,1.2189583037466187,0.9314397454369987
214,1.72,1.72,24398.862068965518,20148.333333333332,27377.966666666667,20173.933333333334,25888.41436781609,20161.13333333333,0.590785090686782,0.39458133542094787
215,1.66,1.66,7737.310344827586,5459.896551724138,9451.034482758621,5312.517241379311,8594.172413793103,5386.206896551725,0.19612282377450654,0.1054155376563602
216,1.6,1.6,2129.0666666666666,1817.3666666666666,3813.6666666666665,1175.7666666666667,2971.366666666667,1496.5666666666666,0.06780790436561736,0.029289884855008642
217,1.52,1.52,-161.5,525.9642857142857,1216.3,-375.51724137931035,527.4,75.22352216748766,0.012035501765436754,0.0014722286362166095
218,1.46,1.46,-961.1379310344828,294.39285714285717,327.7142857142857,-492.9,-316.7118226600985,-99.2535714285714,-0.007227504172848518,-0.001942530021109138
219,1.4,1.4,-1224.5,326.39285714285717,163.6,-435.41379310344826,-530.45,-54.510467980295545,-0.012105104117322577,-0.0010668454443741177
220,1.32,1.32,-1198.0,225.96666666666667,87.20689655172414,-249.06666666666666,-555.3965517241379,-11.549999999999997,-0.012674395485008243,-0.00022604951560818077
221,1.26,1.26,-1354.8275862068965,385.88461538461536,12.518518518518519,-269.7241379310345,-671.154533844189,58.08023872679044,-0.015316043945700833,0.0011367108078440247
222,1.2,1.2,-1184.896551724138,254.2962962962963,1.0333333333333334,-280.96666666666664,-591.9316091954023,-13.335185185185168,-0.013508141690347144,-0.00026098806507848457
223,1.12,1.12,-1270.0,259.56666666666666,18.535714285714285,-666.6206896551724,-625.7321428571429,-203.5270114942529,-0.014279484850298951,-0.003983305832160737
224,1.06,1.06,-1423.7142857142858,303.7931034482759,-41.81481481481482,-407.6896551724138,-732.7645502645503,-51.948275862068954,-0.016722011828514342,-0.0010166997918009384
225,1.0,1.0,-1401.4,389.48275862068965,-106.42857142857143,-15.866666666666667,-753.9142857142857,186.8080459770115,-0.017204658165912545,0.0036560924939233095
226,0.92,0.92,-1564.3793103448277,352.6333333333333,-128.13793103448276,-503.8333333333333,-846.2586206896552,-75.6,-0.019311996820869204,-0.0014795968294353653
227,0.86,0.86,-1393.6206896551723,294.03333333333336,-239.0344827586207,-849.9666666666667,-816.3275862068965,-277.9666666666667,-0.018628957347303427,-0.00544019310434811
228,0.8,0.8,-1523.9310344827586,403.13793103448273,-247.68965517241378,-88.44827586206897,-885.8103448275862,157.3448275862069,-0.02021458469665255,0.0030794564553519306
229,0.72,0.72,-1462.4642857142858,410.5,-377.8965517241379,-428.23333333333335,-920.1804187192118,-8.866666666666674,-0.02099892501709406,-0.00017353296147698747
230,0.66,0.66,-1517.8666666666666,369.92857142857144,-444.10714285714283,-492.1333333333333,-980.9869047619047,-61.10238095238094,-0.022386555980531367,-0.0011958583218001945
231,0.6,0.6,-1747.0689655172414,309.48275862068965,-499.1,-523.7037037037037,-1123.0844827586207,-107.11047254150702,-0.025629285693924923,-0.002096300470525629
232,0.52,0.52,-1517.142857142857,262.2758620689655,-614.2068965517242,-383.0689655172414,-1065.6748768472908,-60.396551724137936,-0.024319173040722723,-0.00118204426507756
233,0.46,0.46,-1691.2333333333333,283.7241379310345,-640.75,-414.6333333333333,-1165.9916666666668,-65.45459770114942,-0.026608446648940486,-0.001281037238499842
234,0.4,0.4,-1576.0689655172414,141.40740740740742,-679.1724137931035,-517.2,-1127.6206896551726,-187.89629629629633,-0.025732803945938264,-0.0036773910616752386
235,0.32,0.32,-1637.5,155.35714285714286,-701.0689655172414,-469.1333333333333,-1169.2844827586207,-156.88809523809522,-0.026683590171670806,-0.0030705175699793563
236,0.26,0.26,-1777.6666666666667,258.1034482758621,-929.8333333333334,-663.8666666666667,-1353.75,-202.8816091954023,-0.03089317503784605,-0.003970674414236272
237,0.2,0.2,-1694.142857142857,157.86206896551724,-845.8214285714286,-599.4137931034483,-1269.982142857143,-220.77586206896552,-0.028981555408476103,-0.004320889755728849
238,0.12,0.12,-1896.2857142857142,218.23333333333332,-998.0666666666667,-473.7142857142857,-1447.1761904761904,-127.7404761904762,-0.033025202114854435,-0.0025000582481745025
239,0.06,0.06,-1772.551724137931,8.678571428571429,-1072.9333333333334,-700.5862068965517,-1422.7425287356323,-345.95381773399015,-0.032467615123928054,-0.006770795923945399
240,0.0,0.0,-2005.607142857143,150.46428571428572,-1035.655172413793,-861.9642857142857,-1520.6311576354678,-355.75,-0.034701477023700814,-0.006962520794598298
241,0.08,0.08,-1948.7857142857142,258.1111111111111,-864.92,-643.448275862069,-1406.8528571428571,-192.66858237547893,-0.03210500577522298,-0.0037707913176529785
242,0.14,0.14,-1502.0333333333333,513.2068965517242,-369.0357142857143,-256.96666666666664,-935.5345238095238,128.12011494252877,-0.021349312500827753,0.0025074883049716955
243,0.2,0.2,-1411.5666666666666,621.4137931034483,-120.3103448275862,-420.9,-765.9385057471264,100.25689655172414,-0.017479056196692322,0.0019621664850127045
244,0.28,0.28,-1213.0,744.448275862069,-0.9655172413793104,109.24137931034483,-606.9827586206897,426.84482758620686,-0.01385161559152253,0.008353945152876149
245,0.34,0.34,-1024.4137931034484,799.3214285714286,143.73333333333332,118.2,-440.3402298850575,458.7607142857143,-0.01004875922293219,0.008978583311199027
246,0.4,0.4,-1054.2692307692307,845.6551724137931,273.2142857142857,-129.31034482758622,-390.52747252747247,358.1724137931035,-0.008912010020963118,0.007009930791527615
247,0.48,0.48,-825.2,915.7586206896551,355.51724137931035,-40.96666666666667,-234.84137931034485,437.3959770114942,-0.0053591843672492565,0.008560445777698291
248,0.54,0.54,-1068.037037037037,1044.5172413793102,442.44827586206895,72.67857142857143,-312.794380587484,558.5979064039408,-0.007138106408379522,0.010932535598472274
249,0.6,0.6,-968.2333333333333,1245.4827586206898,501.8333333333333,332.6333333333333,-233.20000000000002,789.0580459770115,-0.005321727363860166,0.015442960093492738
250,0.68,0.68,-919.8275862068965,1308.857142857143,501.9655172413793,29.966666666666665,-208.9310344827586,669.4119047619048,-0.004767898813750036,0.013101319204656127
251,0.74,0.74,-982.8333333333334,1278.103448275862,622.6333333333333,-154.6,-180.10000000000002,561.7517241379311,-0.004109961827749639,0.010994260184713398
252,0.8,0.8,-847.1379310344828,1267.8214285714287,613.1071428571429,-31.379310344827587,-117.01539408866995,618.2210591133005,-0.002670343159153327,0.012099443372410226
253,0.88,0.88,-986.0689655172414,1315.5714285714287,646.5172413793103,920.8620689655172,-169.77586206896552,1118.2167487684728,-0.003874360424079601,0.021885052329356548
254,0.94,0.94,-778.0666666666667,1282.357142857143,788.6551724137931,63.5,5.2942528735632095,672.9285714285714,0.00012081719720598904,0.01317014524764794
255,1.0,1.0,-784.0689655172414,1242.3103448275863,878.0689655172414,69.27586206896552,47.0,655.7931034482759,0.0010725608323388842,0.012834780378672589
256,1.08,1.08,-558.3448275862069,1284.607142857143,1021.8518518518518,471.3103448275862,231.7535121328225,877.9587438423646,0.00528871786958808,0.017182870023336228
257,1.14,1.14,-380.3,1407.0689655172414,1145.392857142857,860.0333333333333,382.5464285714286,1133.5511494252873,0.008729879060358275,0.022185167813392453
258,1.2,1.2,-374.8888888888889,1436.148148148148,1377.6896551724137,552.9285714285714,501.4003831417624,994.5383597883597,0.011442178984629023,0.019464494760511982
259,1.28,1.28,34.607142857142854,1484.7037037037037,1715.896551724138,767.2413793103449,875.2518472906404,1125.9725415070243,0.01997363510289777,0.02203684394768616
260,1.34,1.34,608.6153846153846,1786.4,2488.9666666666667,1038.1,1548.7910256410257,1412.25,0.03534409769320282,0.0276396907720912
261,1.4,1.4,1826.6333333333334,2473.103448275862,3537.1,2116.866666666667,2681.866666666667,2294.9850574712646,0.06120138604727466,0.04491603987613787
262,1.48,1.48,3698.793103448276,3633.4,5699.066666666667,3236.2,4698.929885057471,3434.8,0.10723166273658083,0.06722379880614542
263,1.54,1.54,7630.0,6311.571428571428,9968.413793103447,5699.724137931034,8799.206896551725,6005.647783251232,0.2008018015507993,0.11753885474608537
264,1.6,1.6,13520.233333333334,10491.620689655172,16177.433333333332,9898.2,14848.833333333332,10194.910344827586,0.33885695828215673,0.19952853204477122
265,1.68,1.68,24212.48275862069,19952.55172413793,27685.44827586207,19483.758620689656,25948.965517241377,19718.155172413793,0.5921668947554344,0.3859116385637302
266,1.74,1.74,43918.96666666667,38916.86666666667,48470.433333333334,38580.36666666667,46194.7,38748.61666666667,1.0541835293967032,0.75836415826728
267,1.8,1.8,64566.166666666664,60632.666666666664,70559.76666666666,60028.2,67562.96666666666,60330.433333333334,1.541816846027325,1.1807502364875886
268,1.88,1.88,89756.5172413793,88294.06896551725,97362.79310344828,87555.03448275862,93559.6551724138,87924.55172413794,2.135072800533258,1.7208053963037075
269,1.94,1.94,121891.03333333334,123517.13333333333,131459.8,123049.7,126675.41666666666,123283.41666666666,2.8907891561037222,2.412827412988877
270,2.0,2.0,147249.6551724138,151734.4827586207,158860.10344827586,150914.7931034483,153054.8793103448,151324.6379310345,3.4927801860985297,2.9616329960081123
271,1.92,1.92,148179.37931034484,152984.4827586207,159558.44827586206,151894.4827586207,153868.91379310345,152439.4827586207,3.511356813808746,2.9834520551643156
272,1.86,1.86,82858.70370370371,82889.56666666667,91475.76666666666,81568.4,87167.23518518519,82228.98333333334,1.9891949430404572,1.6093352252340412
273,1.8,1.8,46476.41379310345,43182.137931034486,51193.24137931035,42617.89655172414,48834.8275862069,42900.01724137931,1.1144324111274035,0.8396128239823722
274,1.72,1.72,20810.2,17292.433333333334,24063.833333333332,16824.1,22437.016666666666,17058.266666666666,0.512022665344711,0.33385393221776427
275,1.66,1.66,5960.966666666666,4366.931034482759,8043.033333333334,3566.2,7002.0,3966.5655172413794,0.1597887435752525,0.07763118734203697
276,1.6,1.6,1369.4137931034484,1742.0344827586207,3362.3333333333335,820.75,2365.8735632183907,1281.3922413793102,0.05399028336540593,0.025078622984231535
277,1.52,1.52,-540.2333333333333,614.3333333333334,1256.9655172413793,-450.2,358.366091954023,82.06666666666669,0.008178073061026383,0.0016061584629937702
278,1.46,1.46,-1150.7,480.73333333333335,436.73333333333335,-565.3793103448276,-356.98333333333335,-42.322988505747105,-0.008146517896406582,-0.0008283195714991116
279,1.4,1.4,-1421.142857142857,513.551724137931,279.2068965517241,-84.58620689655173,-570.9679802955665,214.48275862068965,-0.013029742386907753,0.004197724995022794
280,1.32,1.32,-1491.9,511.7241379310345,199.56666666666666,-388.3,-646.1666666666667,61.71206896551723,-0.01474580974105622,0.0012077907616306338
281,1.26,1.26,-1665.6666666666667,557.5666666666667,116.76666666666667,-429.6333333333333,-774.45,63.9666666666667,-0.017673292268188274,0.0012519163649411234
282,1.2,1.2,-1451.103448275862,683.3214285714286,95.63333333333334,-861.7666666666667,-677.7350574712643,-89.22261904761905,-0.015466214411630229,-0.0017462103737668861
283,1.12,1.12,-1580.448275862069,796.8928571428571,69.67857142857143,-188.6206896551724,-755.3848522167489,304.13608374384233,-0.017238217145314493,0.00595236488391902
284,1.06,1.06,-1673.2666666666667,776.3666666666667,29.366666666666667,-278.8666666666667,-821.95,248.75,-0.018757263322147784,0.0048683824248948035
285,1.0,1.0,-1655.6785714285713,693.7777777777778,-61.407407407407405,115.6,-858.5429894179894,404.6888888888889,-0.019592331560188775,0.00792032271041959
286,0.92,0.92,-1733.4827586206898,716.6333333333333,-79.62962962962963,-711.3666666666667,-906.5561941251597,2.6333333333333258,-0.02068801417303941,5.153798479955623e-05
287,0.86,0.86,-1625.7241379310344,623.5769230769231,-180.58620689655172,-237.34615384615384,-903.155172413793,193.11538461538464,-0.020610401350112897,0.0037795358570385487
288,0.8,0.8,-1579.9333333333334,628.1034482758621,-250.46428571428572,-476.3103448275862,-915.1988095238096,75.89655172413794,-0.02088524248720028,0.0014854007578850757
289,0.72,0.72,-1588.7857142857142,582.8620689655172,-346.7931034482759,-372.76666666666665,-967.789408866995,105.04770114942528,-0.022085383274534912,0.002055929174076236
290,0.66,0.66,-1673.7586206896551,580.25,-481.6551724137931,-471.0,-1077.7068965517242,54.625,-0.024593749063465384,0.0010690869948135825
291,0.6,0.6,-1781.551724137931,509.2857142857143,-440.6333333333333,-185.55555555555554,-1111.0925287356322,161.86507936507937,-0.0253556239877916,0.003167924050593588
292,0.52,0.52,-1667.8,525.0384615384615,-527.6206896551724,-346.46666666666664,-1097.7103448275861,89.28589743589745,-0.025050236619474028,0.0017474488195693796
293,0.46,0.46,-1936.5333333333333,518.7,-596.9655172413793,-1230.2333333333333,-1266.7494252873562,-355.76666666666665,-0.028907783360659786,-0.006962846984375509
294,0.4,0.4,-1885.7586206896551,523.2962962962963,-642.1724137931035,-351.9655172413793,-1263.9655172413793,85.6653895274585,-0.028844253345107703,0.0016765904594864174
295,0.32,0.32,-1887.3103448275863,503.0689655172414,-770.448275862069,7.0344827586206895,-1328.8793103448277,255.05172413793105,-0.030325614876199378,0.004991715904451141
296,0.26,0.26,-1983.8333333333333,564.9333333333333,-802.8620689655172,-678.6333333333333,-1393.3477011494251,-56.85000000000002,-0.0317968121294106,-0.001112633330071436
297,0.2,0.2,-2028.7931034482758,457.57142857142856,-843.0357142857143,-658.1034482758621,-1435.914408866995,-100.26600985221677,-0.0327682032668464,-0.001962344844940146
298,0.12,0.12,-2356.266666666667,438.9655172413793,-794.2666666666667,-934.1111111111111,-1575.2666666666669,-247.5727969348659,-0.03594828355650425,-0.004845342928561814
299,0.06,0.06,-2199.3333333333335,433.0689655172414,-977.7586206896551,-565.8333333333334,-1588.5459770114944,-66.38218390804599,-0.03625132330451137,-0.0012991913867902141
300,0.0,0.0,-2318.4137931034484,426.4642857142857,-942.7,-602.0333333333333,-1630.556896551724,-87.78452380952379,-0.03721003110939202,-0.0017180648558474173
301,0.08,0.08,-2172.9310344827586,506.32142857142856,-816.4285714285714,-335.82758620689657,-1494.679802955665,85.246921182266,-0.034109255607196756,0.0016684004537090907
302,0.14,0.14,-1704.0689655172414,786.4666666666667,-350.41379310344826,-165.3,-1027.2413793103449,310.58333333333337,-0.02344210359161802,0.0060785464983527425
303,0.2,0.2,-1814.1538461538462,935.8275862068965,-90.8,-547.0333333333333,-952.4769230769231,194.3971264367816,-0.021735945561680084,0.0038046213217884646
304,0.28,0.28,-1611.8,902.6206896551724,50.758620689655174,143.06896551724137,-780.5206896551724,522.8448275862069,-0.017811828096899397,0.01023279826961947
305,0.34,0.34,-1577.0357142857142,1045.357142857143,168.24137931034483,-184.13793103448276,-704.3971674876847,430.60960591133005,-0.01607465557995199,0.008427627085063706
306,0.4,0.4,-1608.655172413793,1164.5172413793102,344.9259259259259,490.53333333333336,-631.8646232439336,827.5252873563218,-0.014419430770893806,0.016195817347222266
307,0.48,0.48,-1638.7333333333333,1233.1333333333334,403.96666666666664,635.2333333333333,-617.3833333333333,934.1833333333334,-0.014088961316428825,0.018283263202531232
308,0.54,0.54,-1427.7931034482758,1311.5,477.1666666666667,-127.96666666666667,-475.31321839080454,591.7666666666667,-0.010846858322104577,0.01158169422970284
309,0.6,0.6,-1256.7857142857142,1347.1379310344828,534.3703703703703,41.86206896551724,-361.20767195767195,694.5,-0.008242919176215132,0.013592328016439965
310,0.68,0.68,-1260.8695652173913,1347.9,564.8,178.8,-348.03478260869565,763.35,-0.007942308002503515,0.014939817986104316
311,0.74,0.74,-1289.0357142857142,1348.6333333333334,535.7586206896551,406.3333333333333,-376.63854679802955,877.4833333333333,-0.00859505857967239,0.01717356558045471
312,0.8,0.8,-1256.1379310344828,1464.7142857142858,560.1428571428571,39.41379310344828,-347.99753694581284,752.0640394088671,-0.007941458039967715,0.014718936087853353
313,0.88,0.88,-1416.0,1528.7241379310344,642.9655172413793,412.06666666666666,-386.51724137931035,970.3954022988505,-0.00882049476866218,0.01899198360502692
314,0.94,0.94,-1086.2068965517242,1542.7931034482758,754.1,557.6,-166.05344827586208,1050.1965517241379,-0.0037894132913936273,0.02055380275416651
315,1.0,1.0,-1184.7241379310344,1522.5,861.3,88.79310344827586,-161.71206896551723,805.6465517241379,-0.0036903410912531532,0.015767620153129228
316,1.08,1.08,-1115.896551724138,1629.2758620689656,930.3793103448276,408.55172413793105,-92.75862068965517,1018.9137931034484,-0.0021167928385851784,0.019941555790262223
317,1.14,1.14,-753.4666666666667,1635.4137931034484,1143.8666666666666,579.4,195.19999999999993,1107.4068965517242,0.004454550520692556,0.02167348853217975
318,1.2,1.2,-741.1363636363636,1654.8620689655172,1316.642857142857,346.41379310344826,287.75324675324674,1000.6379310344828,0.0065666566350186945,0.01958387182766382
319,1.28,1.28,-263.96666666666664,1811.0645161290322,1599.032258064516,548.9354838709677,667.5327956989247,1180.0,0.015233394275922149,0.023094236226636658
320,1.34,1.34,96.21428571428571,2191.5172413793102,2189.96,1432.8461538461538,1143.087142857143,1812.181697612732,0.026085755263377322,0.03546690865275921
321,1.4,1.4,1125.103448275862,2731.9,3205.733333333333,1788.1,2165.4183908045975,2260.0,0.049415807480921406,0.04423133378999902
322,1.48,1.48,2774.233333333333,3603.3333333333335,4966.233333333334,2827.1,3870.2333333333336,3215.2166666666667,0.08832044011373817,0.06292624849137228
323,1.54,1.54,6029.1,5917.103448275862,8710.9,4638.5,7370.0,5277.801724137931,0.16818666668803353,0.1032938981140607
324,1.6,1.6,11119.48275862069,9384.620689655172,13887.344827586207,8155.241379310345,12503.41379310345,8769.931034482759,0.28533344478741535,0.17163971101835324
325,1.68,1.68,20465.5,17446.766666666666,24042.966666666667,16646.1,22254.233333333334,17046.433333333334,0.5078514686609307,0.3336223374759435
326,1.74,1.74,38526.51724137931,34553.68965517241,43156.48275862069,33378.75862068965,40841.5,33966.22413793103,0.9320211326376284,0.6647661050578536
327,1.8,1.8,58085.51724137931,54845.620689655174,64051.206896551725,54103.06896551724,61068.36206896552,54474.3448275862,1.3936070904311064,1.0661384641860496
328,1.88,1.88,83031.2,82992.75862068965,90677.76666666666,81870.5,86854.48333333334,82431.62931034483,1.9820578071566755,1.613301287999703
329,1.94,1.94,114920.1724137931,117523.28571428571,124388.8275862069,116783.41379310345,119654.5,117153.34975369458,2.73056872581049,2.2928535033505155
330,2.0,2.0,141057.76666666666,146969.1,152420.36666666667,145897.03333333333,146739.06666666665,146433.06666666665,3.348650542141085,2.865898163551554
331,1.92,1.92,142520.3448275862,148746.4827586207,153403.37931034484,147119.1724137931,147961.8620689655,147932.8275862069,3.376555275214911,2.895250564364554
332,1.86,1.86,80686.63333333333,80635.27586206897,87692.33333333333,76078.6551724138,84189.48333333334,78356.96551724139,1.9212413259187366,1.5335544675064368
333,1.8,1.8,44206.724137931036,41390.862068965514,48863.55172413793,40600.93103448276,46535.13793103448,40995.89655172414,1.0619524738790451,0.8023465417697258
334,1.72,1.72,19440.833333333332,16459.833333333332,22742.966666666667,14987.1,21091.9,15723.466666666667,0.48132650680018113,0.30773004534037907
335,1.66,1.66,5339.0,4390.827586206897,7387.466666666666,3416.7,6363.233333333334,3903.7637931034483,0.14521180511418155,0.07640207051773067
336,1.6,1.6,959.8620689655172,2003.6896551724137,2981.3793103448274,1163.892857142857,1970.6206896551723,1583.7912561576354,0.044970437598314414,0.03099699101981868
337,1.52,1.52,-706.1666666666666,1128.0,1086.4642857142858,-405.76666666666665,190.14880952380958,361.1166666666667,0.004339280115129896,0.0070675539028606845
338,1.46,1.46,-1247.4333333333334,1001.6666666666666,450.9,-122.26666666666667,-398.2666666666667,439.7,-0.009088621861549637,0.008605538702417067
339,1.4,1.4,-1514.4642857142858,1032.8,366.1034482758621,-107.53333333333333,-574.1804187192118,462.6333333333333,-0.013103051655620571,0.009054375835861304
340,1.32,1.32,-1368.448275862069,981.3103448275862,273.55172413793105,-435.6551724137931,-547.4482758620691,272.8275862068965,-0.012493012306832082,0.005339614173733174
341,1.26,1.26,-1600.9615384615386,998.6896551724138,143.92307692307693,-500.9,-728.5192307692308,248.89482758620693,-0.01662513175593042,0.0048712169015795465
342,1.2,1.2,-1507.6896551724137,1044.7142857142858,92.24137931034483,-401.56666666666666,-707.7241379310344,321.5738095238096,-0.016150578520119776,0.006293645357154508
343,1.12,1.12,-1574.2142857142858,1143.103448275862,53.758620689655174,-513.0666666666667,-760.2278325123153,315.0183908045977,-0.017348736102267972,0.006165346722861291
344,1.06,1.06,-1623.6363636363637,1025.3793103448277,95.42857142857143,-1084.3793103448277,-764.1038961038962,-29.5,-0.01743718959145913,-0.0005773559056659164
345,1.0,1.0,-1657.2333333333333,1180.7931034482758,63.92857142857143,-142.96666666666667,-796.652380952381,518.9132183908046,-0.018179960442532755,0.010155851225967405
346,0.92,0.92,-1834.6,1045.0333333333333,-42.55172413793103,-213.4,-938.5758620689654,415.81666666666666,-0.021418717187954794,0.008138108751671723
347,0.86,0.86,-1680.4333333333334,1130.8275862068965,-92.85714285714286,-416.53333333333336,-886.6452380952381,357.1471264367816,-0.020233637331079506,0.006989864496267376
348,0.8,0.8,-1693.7241379310344,1117.962962962963,-179.3793103448276,-631.5172413793103,-936.551724137931,243.22286079182635,-0.021372525463187155,0.004760208646478645
349,0.72,0.72,-1737.2758620689656,1056.0,-282.96,-274.7241379310345,-1010.1179310344828,390.6379310344828,-0.02305133891214418,0.007645325981690631
350,0.66,0.66,-1696.3666666666666,1047.4666666666667,-267.2758620689655,-387.03333333333336,-981.8212643678161,330.2166666666667,-0.02240559643656086,0.006462798055908928
351,0.6,0.6,-1862.25,1068.1379310344828,-407.7586206896552,-663.8148148148148,-1135.0043103448277,202.161558109834,-0.02590130144280148,0.0039565820160452885
352,0.52,0.52,-1749.448275862069,1056.2413793103449,-448.0,289.6,-1098.7241379310344,672.9206896551725,-0.025073371827449644,0.013169990990413397
353,0.46,0.46,-1960.4642857142858,901.2333333333333,-531.7333333333333,-62.8,-1246.0988095238095,419.2166666666667,-0.028436527155730845,0.008204651466223048
354,0.4,0.4,-1825.4137931034484,817.4285714285714,-614.5384615384615,-142.0344827586207,-1219.976127320955,337.6970443349754,-0.027840395969211316,0.006609199419414334
355,0.32,0.32,-1757.8,932.7857142857143,-583.8333333333334,-571.8666666666667,-1170.8166666666666,180.45952380952383,-0.026718555287579528,0.003531843112036869
356,0.26,0.26,-1992.551724137931,874.5333333333333,-628.8666666666667,-773.1,-1310.7091954022987,50.71666666666664,-0.029910964799466356,0.0009925954920572784
357,0.2,0.2,-1935.857142857143,877.1923076923077,-641.5,-600.448275862069,-1288.6785714285716,138.3720159151194,-0.02940821619550453,0.0027081322226268595
